"Date","lon","lat","LT50","Cultivar","Data_source"
2020-03-10,-82.932358,41.985525,-19.3,"Cabernet Sauvignon","CCOVI VineAlert Bud Hardiness"
2020-03-10,-82.932358,41.985525,-18.1,"Chardonnay","CCOVI VineAlert Bud Hardiness"
2020-03-10,-74.0851772,45.0791277,-26.3,"Frontenac","CCOVI VineAlert Bud Hardiness"
2020-03-10,-74.0851772,45.0791277,-25.9,"Frontenac blanc","CCOVI VineAlert Bud Hardiness"
2020-03-10,-74.0851772,45.0791277,-23.6,"Marquette","CCOVI VineAlert Bud Hardiness"
2020-03-10,-82.932358,41.985525,-18.7,"Merlot","CCOVI VineAlert Bud Hardiness"
2020-03-10,-74.0851772,45.0791277,-25.8,"Petite Pearl","CCOVI VineAlert Bud Hardiness"
2020-03-10,-74.0851772,45.0791277,-25.1,"St Pepin","CCOVI VineAlert Bud Hardiness"
2020-03-11,-77.03,42.88,-20.72,"Aromella","NYUS.2.2 open training dataset"
2020-03-11,-77.03,42.88,-17.715,"Cabernet Franc","NYUS.2.2 open training dataset"
2020-03-11,-119.6,49.46,-19.175,"Cabernet Franc","NYUS.2.2 open training dataset"
2020-03-11,-77.03,42.88,-18.19,"Cabernet Sauvignon","NYUS.2.2 open training dataset"
2020-03-11,-119.6,49.46,-20.16666667,"Cabernet Sauvignon","NYUS.2.2 open training dataset"
2020-03-11,-119.6,49.46,-21.3,"Cabernet Sauvignon","NYUS.2.2 open training dataset"
2020-03-11,-77.03,42.88,-18.745,"Cayuga White","NYUS.2.2 open training dataset"
2020-03-11,-77.03,42.88,-20.33,"Chambourcin","NYUS.2.2 open training dataset"
2020-03-11,-77.03,42.88,-18.14,"Chancellor","NYUS.2.2 open training dataset"
2020-03-11,-77.03,42.88,-18.46,"Chardonnay","NYUS.2.2 open training dataset"
2020-03-11,-119.6,49.46,-18.35,"Chardonnay","NYUS.2.2 open training dataset"
2020-03-11,-77.03,42.88,-14.8,"Concord","NYUS.2.2 open training dataset"
2020-03-11,-77.03,42.88,-14.655,"Corot noir","NYUS.2.2 open training dataset"
2020-03-11,-77.03,42.88,-17.11,"Gewurztraminer","NYUS.2.2 open training dataset"
2020-03-11,-119.6,49.46,-18,"Gewurztraminer","NYUS.2.2 open training dataset"
2020-03-11,-77.03,42.88,-16.75,"Gruner Veltliner","NYUS.2.2 open training dataset"
2020-03-11,-77.03,42.88,-16.09,"La Crescent","NYUS.2.2 open training dataset"
2020-03-11,-77.03,42.88,-19.44,"Lemberger","NYUS.2.2 open training dataset"
2020-03-11,-77.03,42.88,-17.615,"Marechal Foch","NYUS.2.2 open training dataset"
2020-03-11,-77.03,42.88,-16.08,"Marquette","NYUS.2.2 open training dataset"
2020-03-11,-77.03,42.88,-19.27,"Merlot","NYUS.2.2 open training dataset"
2020-03-11,-119.6,49.46,-19.26666667,"Merlot","NYUS.2.2 open training dataset"
2020-03-11,-77.03,42.88,-17.81,"Niagara","NYUS.2.2 open training dataset"
2020-03-11,-77.03,42.88,-16.09,"Noiret","NYUS.2.2 open training dataset"
2020-03-11,-119.6,49.46,-21.8,"Pinot blanc","NYUS.2.2 open training dataset"
2020-03-11,-77.03,42.88,-19.695,"Pinot gris","NYUS.2.2 open training dataset"
2020-03-11,-119.6,49.46,-19,"Pinot gris","NYUS.2.2 open training dataset"
2020-03-11,-119.6,49.46,-19.4,"Pinot gris","NYUS.2.2 open training dataset"
2020-03-11,-77.03,42.88,-20.02,"Pinot noir","NYUS.2.2 open training dataset"
2020-03-11,-119.6,49.46,-20.95,"Pinot noir","NYUS.2.2 open training dataset"
2020-03-11,-119.6,49.46,-21.6,"Pinot noir","NYUS.2.2 open training dataset"
2020-03-11,-77.03,42.88,-19.495,"Riesling","NYUS.2.2 open training dataset"
2020-03-11,-119.6,49.46,-21.64,"Riesling","NYUS.2.2 open training dataset"
2020-03-11,-77.03,42.88,-20.225,"Sangiovese","NYUS.2.2 open training dataset"
2020-03-11,-77.03,42.88,-17.92,"Saperavi","NYUS.2.2 open training dataset"
2020-03-11,-77.03,42.88,-17.76,"Sauvignon blanc","NYUS.2.2 open training dataset"
2020-03-11,-119.6,49.46,-21.5,"Sauvignon blanc","NYUS.2.2 open training dataset"
2020-03-11,-77.03,42.88,-12.775,"St Croix","NYUS.2.2 open training dataset"
2020-03-11,-77.03,42.88,-18.05,"Syrah","NYUS.2.2 open training dataset"
2020-03-11,-119.6,49.46,-20.05,"Syrah","NYUS.2.2 open training dataset"
2020-03-11,-77.03,42.88,-20.69,"Tocai Fruliano","NYUS.2.2 open training dataset"
2020-03-11,-77.03,42.88,-20.68,"Traminette","NYUS.2.2 open training dataset"
2020-03-11,-77.03,42.88,-18.94,"Valvin Muscat","NYUS.2.2 open training dataset"
2020-03-11,-77.03,42.88,-18.31,"Vidal","NYUS.2.2 open training dataset"
2020-03-11,-77.03,42.88,-21.15,"Vignoles","NYUS.2.2 open training dataset"
2020-03-11,-119.6,49.46,-17.8,"Zinfandel","NYUS.2.2 open training dataset"
2020-03-12,-79.12373,43.1566,-18,"Cabernet Franc","CCOVI VineAlert Bud Hardiness"
2020-03-12,-119.6,49.46,-20.33333333,"Cabernet Franc","NYUS.2.2 open training dataset"
2020-03-12,-79.32033,43.16146,-20.1,"Cabernet Sauvignon","CCOVI VineAlert Bud Hardiness"
2020-03-12,-79.12867,43.19426,-19.9,"Cabernet Sauvignon","CCOVI VineAlert Bud Hardiness"
2020-03-12,-119.6,49.46,-19.6,"Cabernet Sauvignon","NYUS.2.2 open training dataset"
2020-03-12,-79.12373,43.1566,-18.8,"Chardonnay","CCOVI VineAlert Bud Hardiness"
2020-03-12,-119.6,49.46,-17.8,"Chardonnay","NYUS.2.2 open training dataset"
2020-03-12,-119.6,49.46,-20.4,"Gewurztraminer","NYUS.2.2 open training dataset"
2020-03-12,-119.6,49.46,-18.7,"Malbec","NYUS.2.2 open training dataset"
2020-03-12,-79.12373,43.1566,-18.4,"Merlot","CCOVI VineAlert Bud Hardiness"
2020-03-12,-79.12867,43.19426,-18.4,"Merlot","CCOVI VineAlert Bud Hardiness"
2020-03-12,-119.6,49.46,-19.36,"Merlot","NYUS.2.2 open training dataset"
2020-03-12,-119.6,49.46,-21.6,"Pinot gris","NYUS.2.2 open training dataset"
2020-03-12,-119.6,49.46,-19.7,"Pinot gris","NYUS.2.2 open training dataset"
2020-03-12,-79.12373,43.1566,-19.2,"Pinot noir","CCOVI VineAlert Bud Hardiness"
2020-03-12,-79.47989,43.16108,-18.4,"Pinot noir","CCOVI VineAlert Bud Hardiness"
2020-03-12,-79.12867,43.19426,-19.2,"Pinot noir","CCOVI VineAlert Bud Hardiness"
2020-03-12,-119.6,49.46,-20.3,"Pinot noir","NYUS.2.2 open training dataset"
2020-03-12,-79.12867,43.19426,-18.9,"Riesling","CCOVI VineAlert Bud Hardiness"
2020-03-12,-79.12373,43.1566,-18.2,"Sauvignon blanc","CCOVI VineAlert Bud Hardiness"
2020-03-12,-79.12867,43.19426,-19.6,"Sauvignon blanc","CCOVI VineAlert Bud Hardiness"
2020-03-12,-119.6,49.46,-19.7,"Sauvignon blanc","NYUS.2.2 open training dataset"
2020-03-12,-119.6,49.46,-21.1,"Sauvignon blanc","NYUS.2.2 open training dataset"
2020-03-12,-119.6,49.46,-20.7,"Sauvignon blanc","NYUS.2.2 open training dataset"
2020-03-12,-119.6,49.46,-18.33333333,"Syrah","NYUS.2.2 open training dataset"
2020-03-12,-119.6,49.46,-17.9,"Tempranillo","NYUS.2.2 open training dataset"
2020-03-12,-119.6,49.46,-20.33333333,"Viognier","NYUS.2.2 open training dataset"
2020-03-13,-79.12373,43.1566,-18.9,"Syrah","CCOVI VineAlert Bud Hardiness"
2020-03-16,-79.13512,43.23492,-18.4,"Cabernet Franc","CCOVI VineAlert Bud Hardiness"
2020-03-16,-79.13512,43.23492,-18,"Chardonnay","CCOVI VineAlert Bud Hardiness"
2020-03-16,-64.32,44.93,-23.37652174,"Chardonnay","NYUS.2.2 open training dataset"
2020-03-16,-64.32,44.93,-24.4795,"Chardonnay","NYUS.2.2 open training dataset"
2020-03-16,-64.32,44.93,-23.04545455,"Chardonnay","NYUS.2.2 open training dataset"
2020-03-16,-64.32,44.93,-28.35769231,"L.Acadie","NYUS.2.2 open training dataset"
2020-03-16,-64.32,44.93,-29.548,"L.Acadie","NYUS.2.2 open training dataset"
2020-03-16,-64.32,44.93,-25.862,"L.Acadie","NYUS.2.2 open training dataset"
2020-03-16,-64.32,44.93,-27.73333333,"Marquette","NYUS.2.2 open training dataset"
2020-03-16,-64.32,44.93,-28.89833333,"Marquette","NYUS.2.2 open training dataset"
2020-03-16,-79.13512,43.23492,-17.5,"Merlot","CCOVI VineAlert Bud Hardiness"
2020-03-16,-79.13512,43.23492,-19.5,"Pinot noir","CCOVI VineAlert Bud Hardiness"
2020-03-16,-64.32,44.93,-21.7175,"Pinot noir","NYUS.2.2 open training dataset"
2020-03-16,-64.32,44.93,-25.00875,"Riesling","NYUS.2.2 open training dataset"
2020-03-16,-64.32,44.93,-25.72888889,"Riesling","NYUS.2.2 open training dataset"
2020-03-16,-64.32,44.93,-23.081875,"Riesling","NYUS.2.2 open training dataset"
2020-03-16,-79.06396,43.20354,-18.4,"Sauvignon blanc","CCOVI VineAlert Bud Hardiness"
2020-03-16,-79.06396,43.20354,-18.4,"Syrah","CCOVI VineAlert Bud Hardiness"
2020-03-17,-79.12867,43.19426,-18.6,"Cabernet Franc","CCOVI VineAlert Bud Hardiness"
2020-03-17,-79.06396,43.20354,-18.8,"Cabernet Franc","CCOVI VineAlert Bud Hardiness"
2020-03-17,-79.12867,43.19426,-18.1,"Chardonnay","CCOVI VineAlert Bud Hardiness"
2020-03-17,-79.06396,43.20354,-19,"Chardonnay","CCOVI VineAlert Bud Hardiness"
2020-03-17,-73.3229593,45.7469008,-28.7,"Frontenac","CCOVI VineAlert Bud Hardiness"
2020-03-17,-73.3229593,45.7469008,-25.7,"Marquette","CCOVI VineAlert Bud Hardiness"
2020-03-17,-79.32033,43.16146,-16.9,"Merlot","CCOVI VineAlert Bud Hardiness"
2020-03-17,-79.06396,43.20354,-20,"Riesling","CCOVI VineAlert Bud Hardiness"
2020-03-17,-73.3229593,45.7469008,-29.4,"St Pepin","CCOVI VineAlert Bud Hardiness"
2020-03-17,-79.32033,43.16146,-18.5,"Syrah","CCOVI VineAlert Bud Hardiness"
2020-03-18,-77.03,42.88,-20.79,"Aromella","NYUS.2.2 open training dataset"
2020-03-18,-89.53,43.06,-20.90714286,"Brianna","NYUS.2.2 open training dataset"
2020-03-18,-77.03,42.88,-16.715,"Cabernet Franc","NYUS.2.2 open training dataset"
2020-03-18,-77.03,42.88,-17.47,"Cabernet Sauvignon","NYUS.2.2 open training dataset"
2020-03-18,-77.03,42.88,-16.03,"Cayuga White","NYUS.2.2 open training dataset"
2020-03-18,-77.03,42.88,-18.18,"Chambourcin","NYUS.2.2 open training dataset"
2020-03-18,-77.03,42.88,-17.49,"Chancellor","NYUS.2.2 open training dataset"
2020-03-18,-77.03,42.88,-15.715,"Chardonnay","NYUS.2.2 open training dataset"
2020-03-18,-77.03,42.88,-13.3,"Concord","NYUS.2.2 open training dataset"
2020-03-18,-77.03,42.88,-14.96,"Corot noir","NYUS.2.2 open training dataset"
2020-03-18,-89.53,43.06,-23.48461538,"Frontenac","NYUS.2.2 open training dataset"
2020-03-18,-77.03,42.88,-17.31,"Gewurztraminer","NYUS.2.2 open training dataset"
2020-03-18,-77.03,42.88,-17.96,"Gruner Veltliner","NYUS.2.2 open training dataset"
2020-03-18,-77.03,42.88,-15.8,"La Crescent","NYUS.2.2 open training dataset"
2020-03-18,-89.53,43.06,-19.28888889,"La Crescent","NYUS.2.2 open training dataset"
2020-03-18,-77.03,42.88,-16.24,"Lemberger","NYUS.2.2 open training dataset"
2020-03-18,-77.03,42.88,-16.17,"Marechal Foch","NYUS.2.2 open training dataset"
2020-03-18,-77.03,42.88,-15.55,"Marquette","NYUS.2.2 open training dataset"
2020-03-18,-89.53,43.06,-18.17142857,"Marquette","NYUS.2.2 open training dataset"
2020-03-18,-77.03,42.88,-16.78,"Merlot","NYUS.2.2 open training dataset"
2020-03-18,-77.03,42.88,-17.26,"Niagara","NYUS.2.2 open training dataset"
2020-03-18,-77.03,42.88,-17.38,"Noiret","NYUS.2.2 open training dataset"
2020-03-18,-89.53,43.06,-20.11153846,"Petite Pearl","NYUS.2.2 open training dataset"
2020-03-18,-77.03,42.88,-18.06,"Pinot gris","NYUS.2.2 open training dataset"
2020-03-18,-77.03,42.88,-15.34,"Pinot noir","NYUS.2.2 open training dataset"
2020-03-18,-77.03,42.88,-17.26,"Riesling","NYUS.2.2 open training dataset"
2020-03-18,-77.03,42.88,-14.09,"Sangiovese","NYUS.2.2 open training dataset"
2020-03-18,-77.03,42.88,-15.78,"Saperavi","NYUS.2.2 open training dataset"
2020-03-18,-77.03,42.88,-18.86,"Sauvignon blanc","NYUS.2.2 open training dataset"
2020-03-18,-77.03,42.88,-13.7,"St Croix","NYUS.2.2 open training dataset"
2020-03-18,-77.03,42.88,-15.72,"Syrah","NYUS.2.2 open training dataset"
2020-03-18,-77.03,42.88,-18.58,"Tocai Fruliano","NYUS.2.2 open training dataset"
2020-03-18,-77.03,42.88,-20.715,"Traminette","NYUS.2.2 open training dataset"
2020-03-18,-77.03,42.88,-18.23,"Valvin Muscat","NYUS.2.2 open training dataset"
2020-03-18,-77.03,42.88,-16.12,"Vidal","NYUS.2.2 open training dataset"
2020-03-18,-77.03,42.88,-18.155,"Vignoles","NYUS.2.2 open training dataset"
2020-03-19,-79.49134,43.13328,-17.9,"Cabernet Franc","CCOVI VineAlert Bud Hardiness"
2020-03-19,-79.3615,43.1358,-19.5,"Cabernet Franc","CCOVI VineAlert Bud Hardiness"
2020-03-19,-79.49134,43.13328,-18.7,"Chardonnay","CCOVI VineAlert Bud Hardiness"
2020-03-19,-79.3615,43.1358,-17.7,"Chardonnay","CCOVI VineAlert Bud Hardiness"
2020-03-19,-79.49134,43.13328,-18.9,"Riesling","CCOVI VineAlert Bud Hardiness"
2020-03-19,-79.29237,43.12299,-18.2,"Sauvignon blanc","CCOVI VineAlert Bud Hardiness"
2020-03-19,-79.3615,43.1358,-17,"Sauvignon blanc","CCOVI VineAlert Bud Hardiness"
2020-03-24,-89.53,43.06,-20.10714286,"Brianna","NYUS.2.2 open training dataset"
2020-03-24,-79.29237,43.12299,-17.4,"Cabernet Franc","CCOVI VineAlert Bud Hardiness"
2020-03-24,-79.32033,43.16146,-17.6,"Cabernet Franc","CCOVI VineAlert Bud Hardiness"
2020-03-24,-79.48995,43.18596,-16.6,"Cabernet Franc","CCOVI VineAlert Bud Hardiness"
2020-03-24,-79.29237,43.12299,-18,"Chardonnay","CCOVI VineAlert Bud Hardiness"
2020-03-24,-79.32033,43.16146,-17.8,"Chardonnay","CCOVI VineAlert Bud Hardiness"
2020-03-24,-79.48995,43.18596,-17,"Chardonnay","CCOVI VineAlert Bud Hardiness"
2020-03-24,-89.53,43.06,-22.86296296,"Frontenac","NYUS.2.2 open training dataset"
2020-03-24,-89.53,43.06,-18.85925926,"La Crescent","NYUS.2.2 open training dataset"
2020-03-24,-89.53,43.06,-17.66,"Marquette","NYUS.2.2 open training dataset"
2020-03-24,-79.48995,43.18596,-16.3,"Merlot","CCOVI VineAlert Bud Hardiness"
2020-03-24,-89.53,43.06,-20.01923077,"Petite Pearl","NYUS.2.2 open training dataset"
2020-03-25,-77.03,42.88,-15.985,"Cabernet Franc","NYUS.2.2 open training dataset"
2020-03-25,-79.12373,43.1566,-16.4,"Cabernet Franc","CCOVI VineAlert Bud Hardiness"
2020-03-25,-119.6,49.46,-18.26666667,"Cabernet Franc","NYUS.2.2 open training dataset"
2020-03-25,-77.03,42.88,-15.835,"Cabernet Sauvignon","NYUS.2.2 open training dataset"
2020-03-25,-79.32033,43.16146,-17.6,"Cabernet Sauvignon","CCOVI VineAlert Bud Hardiness"
2020-03-25,-119.6,49.46,-19.1,"Cabernet Sauvignon","NYUS.2.2 open training dataset"
2020-03-25,-77.03,42.88,-17.9,"Cayuga White","NYUS.2.2 open training dataset"
2020-03-25,-77.03,42.88,-16.025,"Chambourcin","NYUS.2.2 open training dataset"
2020-03-25,-77.03,42.88,-14.24,"Chancellor","NYUS.2.2 open training dataset"
2020-03-25,-77.03,42.88,-15.215,"Chardonnay","NYUS.2.2 open training dataset"
2020-03-25,-79.12373,43.1566,-16,"Chardonnay","CCOVI VineAlert Bud Hardiness"
2020-03-25,-119.6,49.46,-15.83333333,"Chardonnay","NYUS.2.2 open training dataset"
2020-03-25,-77.03,42.88,-14.17,"Concord","NYUS.2.2 open training dataset"
2020-03-25,-77.03,42.88,-14.785,"Corot noir","NYUS.2.2 open training dataset"
2020-03-25,-77.03,42.88,-13.61,"Gewurztraminer","NYUS.2.2 open training dataset"
2020-03-25,-119.6,49.46,-18.3,"Gewurztraminer","NYUS.2.2 open training dataset"
2020-03-25,-77.03,42.88,-14.98,"Gruner Veltliner","NYUS.2.2 open training dataset"
2020-03-25,-77.03,42.88,-12.71,"La Crescent","NYUS.2.2 open training dataset"
2020-03-25,-76.8863,40.997,-14.0002439,"Lemberger","NYUS.2.2 open training dataset"
2020-03-25,-77.03,42.88,-14.46,"Lemberger","NYUS.2.2 open training dataset"
2020-03-25,-77.03,42.88,-15.43,"Marechal Foch","NYUS.2.2 open training dataset"
2020-03-25,-77.03,42.88,-15.36,"Marquette","NYUS.2.2 open training dataset"
2020-03-25,-77.03,42.88,-14.865,"Merlot","NYUS.2.2 open training dataset"
2020-03-25,-79.12373,43.1566,-16.8,"Merlot","CCOVI VineAlert Bud Hardiness"
2020-03-25,-119.6,49.46,-17.9,"Merlot","NYUS.2.2 open training dataset"
2020-03-25,-77.03,42.88,-14.68,"Niagara","NYUS.2.2 open training dataset"
2020-03-25,-77.03,42.88,-16.985,"Noiret","NYUS.2.2 open training dataset"
2020-03-25,-119.6,49.46,-19.4,"Pinot blanc","NYUS.2.2 open training dataset"
2020-03-25,-77.03,42.88,-15.94,"Pinot gris","NYUS.2.2 open training dataset"
2020-03-25,-119.6,49.46,-16.1,"Pinot gris","NYUS.2.2 open training dataset"
2020-03-25,-119.6,49.46,-18.1,"Pinot gris","NYUS.2.2 open training dataset"
2020-03-25,-77.03,42.88,-14.86,"Pinot noir","NYUS.2.2 open training dataset"
2020-03-25,-79.12373,43.1566,-17.7,"Pinot noir","CCOVI VineAlert Bud Hardiness"
2020-03-25,-79.47989,43.16108,-17.2,"Pinot noir","CCOVI VineAlert Bud Hardiness"
2020-03-25,-119.6,49.46,-20.3,"Pinot noir","NYUS.2.2 open training dataset"
2020-03-25,-119.6,49.46,-18.8,"Pinot noir","NYUS.2.2 open training dataset"
2020-03-25,-76.8863,40.997,-16.20575,"Riesling","NYUS.2.2 open training dataset"
2020-03-25,-77.03,42.88,-16.73,"Riesling","NYUS.2.2 open training dataset"
2020-03-25,-79.32033,43.16146,-17.9,"Riesling","CCOVI VineAlert Bud Hardiness"
2020-03-25,-119.6,49.46,-19.9,"Riesling","NYUS.2.2 open training dataset"
2020-03-25,-77.03,42.88,-13.61,"Sangiovese","NYUS.2.2 open training dataset"
2020-03-25,-77.03,42.88,-13.27,"Saperavi","NYUS.2.2 open training dataset"
2020-03-25,-77.03,42.88,-15.67,"Sauvignon blanc","NYUS.2.2 open training dataset"
2020-03-25,-79.12373,43.1566,-18.4,"Sauvignon blanc","CCOVI VineAlert Bud Hardiness"
2020-03-25,-77.03,42.88,-6.45,"St Croix","NYUS.2.2 open training dataset"
2020-03-25,-77.03,42.88,-14.25,"Syrah","NYUS.2.2 open training dataset"
2020-03-25,-119.6,49.46,-15.8,"Syrah","NYUS.2.2 open training dataset"
2020-03-25,-77.03,42.88,-13.92,"Tocai Fruliano","NYUS.2.2 open training dataset"
2020-03-25,-77.03,42.88,-17.03,"Traminette","NYUS.2.2 open training dataset"
2020-03-25,-77.03,42.88,-17.115,"Valvin Muscat","NYUS.2.2 open training dataset"
2020-03-25,-77.03,42.88,-15.53,"Vidal","NYUS.2.2 open training dataset"
2020-03-25,-77.03,42.88,-16.305,"Vignoles","NYUS.2.2 open training dataset"
2020-03-25,-119.6,49.46,-16.1,"Zinfandel","NYUS.2.2 open training dataset"
2020-03-26,-79.48995,43.18596,-19.1,"Cabernet Sauvignon","CCOVI VineAlert Bud Hardiness"
2020-03-26,-79.12867,43.19426,-18.2,"Cabernet Sauvignon","CCOVI VineAlert Bud Hardiness"
2020-03-26,-119.6,49.46,-18.6,"Gewurztraminer","NYUS.2.2 open training dataset"
2020-03-26,-119.6,49.46,-15.1,"Malbec","NYUS.2.2 open training dataset"
2020-03-26,-79.29237,43.12299,-16.9,"Merlot","CCOVI VineAlert Bud Hardiness"
2020-03-26,-79.12867,43.19426,-16,"Merlot","CCOVI VineAlert Bud Hardiness"
2020-03-26,-119.6,49.46,-16.425,"Merlot","NYUS.2.2 open training dataset"
2020-03-26,-119.6,49.46,-17.9,"Pinot gris","NYUS.2.2 open training dataset"
2020-03-26,-79.12867,43.19426,-17.5,"Pinot noir","CCOVI VineAlert Bud Hardiness"
2020-03-26,-79.12867,43.19426,-18.3,"Riesling","CCOVI VineAlert Bud Hardiness"
2020-03-26,-79.48995,43.18596,-17.6,"Sauvignon blanc","CCOVI VineAlert Bud Hardiness"
2020-03-26,-79.12867,43.19426,-16.3,"Sauvignon blanc","CCOVI VineAlert Bud Hardiness"
2020-03-26,-119.6,49.46,-16.5,"Sauvignon blanc","NYUS.2.2 open training dataset"
2020-03-26,-119.6,49.46,-18.6,"Sauvignon blanc","NYUS.2.2 open training dataset"
2020-03-26,-119.6,49.46,-14.6,"Syrah","NYUS.2.2 open training dataset"
2020-03-26,-119.6,49.46,-16.7,"Tempranillo","NYUS.2.2 open training dataset"
2020-03-26,-119.6,49.46,-17.6,"Viognier","NYUS.2.2 open training dataset"
2020-03-27,-73.3229593,45.7469008,-25.7,"Frontenac","CCOVI VineAlert Bud Hardiness"
2020-03-27,-73.3229593,45.7469008,-21.9,"Marquette","CCOVI VineAlert Bud Hardiness"
2020-03-27,-73.3229593,45.7469008,-25.6,"St Pepin","CCOVI VineAlert Bud Hardiness"
2020-03-30,-79.13512,43.23492,-14.8,"Cabernet Franc","CCOVI VineAlert Bud Hardiness"
2020-03-30,-79.13512,43.23492,-12.6,"Chardonnay","CCOVI VineAlert Bud Hardiness"
2020-03-30,-79.13512,43.23492,-15.7,"Merlot","CCOVI VineAlert Bud Hardiness"
2020-03-30,-79.13512,43.23492,-14.9,"Pinot noir","CCOVI VineAlert Bud Hardiness"
2020-03-30,-79.06396,43.20354,-15.1,"Sauvignon blanc","CCOVI VineAlert Bud Hardiness"
2020-03-30,-79.06396,43.20354,-14.4,"Syrah","CCOVI VineAlert Bud Hardiness"
2020-04-01,-79.12867,43.19426,-12.7,"Cabernet Franc","CCOVI VineAlert Bud Hardiness"
2020-04-01,-79.06396,43.20354,-13.5,"Cabernet Franc","CCOVI VineAlert Bud Hardiness"
2020-04-01,-79.12867,43.19426,-12.6,"Chardonnay","CCOVI VineAlert Bud Hardiness"
2020-04-01,-79.06396,43.20354,-11.6,"Chardonnay","CCOVI VineAlert Bud Hardiness"
2020-04-01,-79.32033,43.16146,-14.1,"Merlot","CCOVI VineAlert Bud Hardiness"
2020-04-01,-79.06396,43.20354,-15.8,"Riesling","CCOVI VineAlert Bud Hardiness"
2020-04-01,-79.32033,43.16146,-15.6,"Syrah","CCOVI VineAlert Bud Hardiness"
2020-04-02,-89.53,43.06,-15.21724138,"Brianna","NYUS.2.2 open training dataset"
2020-04-02,-79.49134,43.13328,-13.4,"Cabernet Franc","CCOVI VineAlert Bud Hardiness"
2020-04-02,-79.3615,43.1358,-13.5,"Cabernet Franc","CCOVI VineAlert Bud Hardiness"
2020-04-02,-79.49134,43.13328,-12.5,"Chardonnay","CCOVI VineAlert Bud Hardiness"
2020-04-02,-79.3615,43.1358,-12.2,"Chardonnay","CCOVI VineAlert Bud Hardiness"
2020-04-02,-89.53,43.06,-16.48965517,"Frontenac","NYUS.2.2 open training dataset"
2020-04-02,-89.53,43.06,-14.03214286,"La Crescent","NYUS.2.2 open training dataset"
2020-04-02,-89.53,43.06,-13.58518519,"Marquette","NYUS.2.2 open training dataset"
2020-04-02,-89.53,43.06,-16.01153846,"Petite Pearl","NYUS.2.2 open training dataset"
2020-04-02,-79.49134,43.13328,-16.1,"Riesling","CCOVI VineAlert Bud Hardiness"
2020-04-02,-79.29237,43.12299,-13.5,"Sauvignon blanc","CCOVI VineAlert Bud Hardiness"
2020-04-02,-79.3615,43.1358,-14,"Sauvignon blanc","CCOVI VineAlert Bud Hardiness"
2020-04-03,-73.3229593,45.7469008,-19.6,"Frontenac","CCOVI VineAlert Bud Hardiness"
2020-04-03,-73.3229593,45.7469008,-24.9,"Frontenac blanc","CCOVI VineAlert Bud Hardiness"
2020-04-03,-73.3229593,45.7469008,-18.4,"Marquette","CCOVI VineAlert Bud Hardiness"
2020-04-03,-73.3229593,45.7469008,-22.6,"St Pepin","CCOVI VineAlert Bud Hardiness"
2020-04-06,-79.29237,43.12299,-14.3,"Cabernet Franc","CCOVI VineAlert Bud Hardiness"
2020-04-06,-79.32033,43.16146,-13.7,"Cabernet Franc","CCOVI VineAlert Bud Hardiness"
2020-04-06,-79.48995,43.18596,-10.9,"Cabernet Franc","CCOVI VineAlert Bud Hardiness"
2020-04-06,-79.12867,43.19426,-12.9,"Cabernet Sauvignon","CCOVI VineAlert Bud Hardiness"
2020-04-06,-79.29237,43.12299,-13,"Chardonnay","CCOVI VineAlert Bud Hardiness"
2020-04-06,-79.32033,43.16146,-11,"Chardonnay","CCOVI VineAlert Bud Hardiness"
2020-04-06,-79.48995,43.18596,-11.4,"Chardonnay","CCOVI VineAlert Bud Hardiness"
2020-04-06,-79.29237,43.12299,-12.9,"Merlot","CCOVI VineAlert Bud Hardiness"
2020-04-06,-79.48995,43.18596,-11.8,"Merlot","CCOVI VineAlert Bud Hardiness"
2020-04-06,-79.12867,43.19426,-12.1,"Merlot","CCOVI VineAlert Bud Hardiness"
2020-04-06,-79.12867,43.19426,-12.7,"Pinot noir","CCOVI VineAlert Bud Hardiness"
2020-04-06,-79.48995,43.18596,-13.6,"Sauvignon blanc","CCOVI VineAlert Bud Hardiness"
2020-04-06,-79.12867,43.19426,-12.4,"Sauvignon blanc","CCOVI VineAlert Bud Hardiness"
2020-04-08,-79.12373,43.1566,-10.3,"Cabernet Franc","CCOVI VineAlert Bud Hardiness"
2020-04-08,-79.32033,43.16146,-10.3,"Cabernet Sauvignon","CCOVI VineAlert Bud Hardiness"
2020-04-08,-79.12373,43.1566,-9.6,"Chardonnay","CCOVI VineAlert Bud Hardiness"
2020-04-08,-79.12373,43.1566,-10.3,"Pinot noir","CCOVI VineAlert Bud Hardiness"
2020-04-08,-79.32033,43.16146,-9.8,"Riesling","CCOVI VineAlert Bud Hardiness"
2020-04-08,-79.12373,43.1566,-9.8,"Sauvignon blanc","CCOVI VineAlert Bud Hardiness"
2020-04-09,-73.3229593,45.7469008,-10.4,"Chardonnay","CCOVI VineAlert Bud Hardiness"
2020-04-09,-73.3229593,45.7469008,-12.6,"Frontenac","CCOVI VineAlert Bud Hardiness"
2020-04-09,-73.3229593,45.7469008,-14.3,"Marquette","CCOVI VineAlert Bud Hardiness"
2020-04-09,-73.3229593,45.7469008,-16.6,"Pinot noir","CCOVI VineAlert Bud Hardiness"
2020-04-09,-73.3229593,45.7469008,-15.4,"Vidal","CCOVI VineAlert Bud Hardiness"
2020-04-10,-89.53,43.06,-11.91153846,"Brianna","NYUS.2.2 open training dataset"
